# Iterations, accuracy
0.000000000000000000e+00,7.235000133514404297e-01
5.217391304347826008e+03,7.267777919769287109e-01
1.043478260869565202e+04,7.270555496215820312e-01
1.565217391304347802e+04,7.259444594383239746e-01
2.086956521739130403e+04,7.255555391311645508e-01
2.608695652173912822e+04,7.260000109672546387e-01
3.130434782608695605e+04,7.254444360733032227e-01
3.652173913043478387e+04,7.252777814865112305e-01
4.173913043478260806e+04,7.249444723129272461e-01
4.695652173913043225e+04,7.248889207839965820e-01
5.217391304347825644e+04,7.248889207839965820e-01
5.739130434782608791e+04,7.245555520057678223e-01
6.260869565217391209e+04,7.249444723129272461e-01
6.782608695652174356e+04,7.251666784286499023e-01
7.304347826086956775e+04,7.245555520057678223e-01
7.826086956521739194e+04,7.258333563804626465e-01
8.347826086956521613e+04,7.256667017936706543e-01
8.869565217391304031e+04,7.247777581214904785e-01
9.391304347826086450e+04,7.243888974189758301e-01
9.913043478260868869e+04,7.253333330154418945e-01
1.043478260869565129e+05,7.247222065925598145e-01
1.095652173913043516e+05,7.244444489479064941e-01
1.147826086956521758e+05,7.258333563804626465e-01
1.200000000000000000e+05,7.255555391311645508e-01
