# Iterations, training_loss
0.000000000000000000e+00,4.857645835727453232e-03
1.935483870967741950e+03,8.394173346459865570e-04
3.870967741935483900e+03,2.796227927319705486e-04
5.806451612903225396e+03,1.003914294415153563e-04
7.741935483870967801e+03,5.279105607769452035e-06
9.677419354838710206e+03,1.580037496751174331e-05
1.161290322580645079e+04,6.182041488500544801e-06
1.354838709677419320e+04,2.543257551224087365e-06
1.548387096774193560e+04,1.065707351699529681e-06
1.741935483870967801e+04,4.656206158415443497e-07
1.935483870967742041e+04,8.399486972621161840e-08
2.129032258064516282e+04,9.018242508318508044e-08
2.322580645161290158e+04,7.881368446760461666e-08
2.516129032258064399e+04,5.268753255904812249e-08
2.709677419354838639e+04,1.627845591656296165e-08
2.903225806451612880e+04,6.932279639215721545e-09
3.096774193548387120e+04,6.608631863969094411e-09
3.290322580645161361e+04,6.518394712884401088e-09
3.483870967741935601e+04,4.964221034242655151e-09
3.677419354838709842e+04,5.358254728804467959e-09
3.870967741935484082e+04,6.491910120587363053e-09
4.064516129032258323e+04,5.190505802943334857e-09
4.258064516129032563e+04,8.199355860938339902e-09
4.451612903225806804e+04,6.488432013895817363e-09
4.645161290322580317e+04,8.741206869444795302e-09
4.838709677419354557e+04,9.740695361415419029e-09
5.032258064516128798e+04,8.915030491607467411e-09
5.225806451612903038e+04,6.800650709237743285e-09
5.419354838709677279e+04,6.806501140488308010e-09
5.612903225806451519e+04,6.369869520739257496e-09
5.806451612903225760e+04,5.709664296915661907e-09
6.000000000000000000e+04,6.647491890277024140e-09
