# Iterations, training_loss
0.000000000000000000e+00,4.428699240088462830e-02
1.923076923076923094e+03,1.665481925010681152e-02
3.846153846153846189e+03,6.003181915730237961e-03
5.769230769230769511e+03,5.369534716010093689e-03
7.692307692307692378e+03,3.905145451426506042e-03
9.615384615384615245e+03,1.041894080117344856e-03
1.153846153846153902e+04,1.172002521343529224e-03
1.346153846153846098e+04,7.657939568161964417e-04
1.538461538461538476e+04,4.602164262905716896e-04
1.730769230769230853e+04,3.108562959823757410e-04
1.923076923076923049e+04,2.243303169962018728e-04
2.115384615384615245e+04,1.708300842437893152e-04
2.307692307692307804e+04,1.276369403058197349e-05
2.500000000000000000e+04,8.261656148533802480e-06
2.692307692307692196e+04,9.900732948153745383e-06
2.884615384615384755e+04,1.022386186377843842e-05
3.076923076923076951e+04,3.789838274315115996e-06
3.269230769230769147e+04,4.083940893906401470e-06
3.461538461538461706e+04,4.113089744350872934e-06
3.653846153846153902e+04,3.000063315994339064e-06
3.846153846153846098e+04,2.273647169204195961e-06
4.038461538461538294e+04,7.200976597232511267e-07
4.230769230769230489e+04,1.448994453312479891e-06
4.423076923076923413e+04,1.180702724923321512e-06
4.615384615384615608e+04,8.611077078057860490e-07
4.807692307692307804e+04,8.962281867752608377e-07
5.000000000000000000e+04,7.909762302915623877e-07
5.192307692307692196e+04,7.068194349812984001e-07
5.384615384615384392e+04,6.381619641615543514e-07
5.576923076923077315e+04,5.811832011204387527e-07
5.769230769230769511e+04,5.332258297130465508e-07
5.961538461538461706e+04,4.923277856505592354e-07
6.153846153846153902e+04,4.570730709474446485e-07
6.346153846153846098e+04,4.263988557795528322e-07
6.538461538461538294e+04,3.994801431872474495e-07
6.730769230769231217e+04,3.756780415642424487e-07
6.923076923076923413e+04,1.016660462482832372e-07
7.115384615384615608e+04,8.934550521644268883e-08
7.307692307692307804e+04,3.184105707987328060e-07
7.500000000000000000e+04,2.959987170925160171e-07
