# Iterations, accuracy
0.000000000000000000e+00,5.930000543594360352e-01
3.053571428571428442e+03,7.385000586509704590e-01
6.107142857142856883e+03,7.510000467300415039e-01
9.160714285714286234e+03,7.635000348091125488e-01
1.221428571428571377e+04,7.705000638961791992e-01
1.526785714285714130e+04,7.700000405311584473e-01
1.832142857142857247e+04,7.715000510215759277e-01
2.137500000000000000e+04,7.755000591278076172e-01
2.442857142857142753e+04,7.780000567436218262e-01
2.748214285714285506e+04,7.765000462532043457e-01
3.053571428571428260e+04,7.775000333786010742e-01
3.358928571428571013e+04,7.760000228881835938e-01
3.664285714285714494e+04,7.775000333786010742e-01
3.969642857142857247e+04,7.775000333786010742e-01
4.275000000000000000e+04,7.805000543594360352e-01
4.580357142857142753e+04,7.795000076293945312e-01
4.885714285714285506e+04,7.790000438690185547e-01
5.191071428571428260e+04,7.770000100135803223e-01
5.496428571428571013e+04,7.785000205039978027e-01
5.801785714285713766e+04,7.770000100135803223e-01
6.107142857142856519e+04,7.770000100135803223e-01
6.412500000000000000e+04,7.775000333786010742e-01
6.717857142857142026e+04,7.775000333786010742e-01
7.023214285714285506e+04,7.780000567436218262e-01
7.328571428571428987e+04,7.780000567436218262e-01
7.633928571428571013e+04,7.780000567436218262e-01
7.939285714285714494e+04,7.765000462532043457e-01
8.244642857142856519e+04,7.750000357627868652e-01
8.550000000000000000e+04,7.755000591278076172e-01
8.855357142857142026e+04,7.755000591278076172e-01
9.160714285714285506e+04,7.760000228881835938e-01
9.466071428571427532e+04,7.760000228881835938e-01
9.771428571428571013e+04,7.760000228881835938e-01
1.007678571428571449e+05,7.765000462532043457e-01
1.038214285714285652e+05,7.770000100135803223e-01
1.068750000000000000e+05,7.770000100135803223e-01
1.099285714285714203e+05,7.775000333786010742e-01
1.129821428571428551e+05,7.775000333786010742e-01
1.160357142857142753e+05,7.780000567436218262e-01
1.190892857142857101e+05,7.760000228881835938e-01
1.221428571428571304e+05,7.750000357627868652e-01
1.251964285714285652e+05,7.760000228881835938e-01
1.282500000000000000e+05,7.760000228881835938e-01
1.313035714285714203e+05,7.760000228881835938e-01
1.343571428571428405e+05,7.760000228881835938e-01
1.374107142857142899e+05,7.755000591278076172e-01
1.404642857142857101e+05,7.755000591278076172e-01
1.435178571428571304e+05,7.760000228881835938e-01
1.465714285714285797e+05,7.805000543594360352e-01
1.496250000000000000e+05,7.785000205039978027e-01
1.526785714285714203e+05,7.775000333786010742e-01
1.557321428571428405e+05,7.760000228881835938e-01
1.587857142857142899e+05,7.755000591278076172e-01
1.618392857142857101e+05,7.760000228881835938e-01
1.648928571428571304e+05,7.760000228881835938e-01
1.679464285714285506e+05,7.765000462532043457e-01
1.710000000000000000e+05,7.770000100135803223e-01
