# Iterations, training_loss
0.000000000000000000e+00,3.598283529281616211e-01
3.053571428571428442e+03,5.506401136517524719e-02
6.107142857142856883e+03,2.115045674145221710e-02
9.160714285714286234e+03,9.480505250394344330e-03
1.221428571428571377e+04,4.276380408555269241e-03
1.526785714285714130e+04,2.323392312973737717e-03
1.832142857142857247e+04,1.710293581709265709e-03
2.137500000000000000e+04,1.614549546502530575e-03
2.442857142857142753e+04,1.472756033763289452e-03
2.748214285714285506e+04,1.327847479842603207e-03
3.053571428571428260e+04,1.315430505201220512e-03
3.358928571428571013e+04,1.313999411650002003e-03
3.664285714285714494e+04,1.307740574702620506e-03
3.969642857142857247e+04,1.202568644657731056e-03
4.275000000000000000e+04,1.203143503516912460e-03
4.580357142857142753e+04,1.201983192004263401e-03
4.885714285714285506e+04,1.101830741390585899e-03
5.191071428571428260e+04,1.001749769784510136e-03
5.496428571428571013e+04,9.016728145070374012e-04
5.801785714285713766e+04,9.006922482512891293e-04
6.107142857142856519e+04,9.008178603835403919e-04
6.412500000000000000e+04,9.005208848975598812e-04
6.717857142857142026e+04,9.003396844491362572e-04
7.023214285714285506e+04,9.001318830996751785e-04
7.328571428571428987e+04,9.000800782814621925e-04
7.633928571428571013e+04,8.002446847967803478e-04
7.939285714285714494e+04,8.001087699085474014e-04
8.244642857142856519e+04,8.000402012839913368e-04
8.550000000000000000e+04,8.001299574971199036e-04
8.855357142857142026e+04,8.001069654710590839e-04
9.160714285714285506e+04,8.000839152373373508e-04
9.466071428571427532e+04,8.000736706890165806e-04
9.771428571428571013e+04,8.000634843483567238e-04
1.007678571428571449e+05,8.000558591447770596e-04
1.038214285714285652e+05,8.000476518645882607e-04
1.068750000000000000e+05,8.000449161045253277e-04
1.099285714285714203e+05,7.001477060839533806e-04
1.129821428571428551e+05,7.001825724728405476e-04
1.160357142857142753e+05,7.001095218583941460e-04
1.190892857142857101e+05,7.000486366450786591e-04
1.221428571428571304e+05,7.000496843829751015e-04
1.251964285714285652e+05,7.000417099334299564e-04
1.282500000000000000e+05,7.000298355706036091e-04
1.313035714285714203e+05,7.000240730121731758e-04
1.343571428571428405e+05,7.000201148912310600e-04
1.374107142857142899e+05,7.000214536674320698e-04
1.404642857142857101e+05,7.000146433711051941e-04
1.435178571428571304e+05,7.000132463872432709e-04
1.465714285714285797e+05,6.996321608312427998e-04
1.496250000000000000e+05,6.000355933792889118e-04
1.526785714285714203e+05,6.000137072987854481e-04
1.557321428571428405e+05,6.000296561978757381e-04
1.587857142857142899e+05,6.000071298331022263e-04
1.618392857142857101e+05,6.000066059641540051e-04
1.648928571428571304e+05,6.000173161737620831e-04
1.679464285714285506e+05,6.000078283250331879e-04
1.710000000000000000e+05,6.000083521939814091e-04
