# Iterations, training_loss
0.000000000000000000e+00,8.074571192264556885e-02
7.692307692307692832e+02,5.123778432607650757e-02
1.538461538461538566e+03,3.374053910374641418e-02
2.307692307692307622e+03,2.350393496453762054e-02
3.076923076923077133e+03,1.569444872438907623e-02
3.846153846153846644e+03,1.260909717530012131e-02
4.615384615384615245e+03,9.355753660202026367e-03
5.384615384615384755e+03,7.116093300282955170e-03
6.153846153846154266e+03,5.403569433838129044e-03
6.923076923076923777e+03,4.091213922947645187e-03
7.692307692307693287e+03,3.029929008334875107e-03
8.461538461538462798e+03,2.248001284897327423e-03
9.230769230769230489e+03,1.456008874811232090e-03
1.000000000000000000e+04,1.063549425452947617e-03
1.076923076923076951e+04,8.289998513646423817e-04
1.153846153846153902e+04,6.268064607866108418e-04
1.230769230769230853e+04,5.783510277979075909e-04
1.307692307692307804e+04,4.474672605283558369e-04
1.384615384615384755e+04,1.726032933220267296e-04
1.461538461538461706e+04,2.660905593074858189e-04
1.538461538461538657e+04,2.097060205414891243e-04
1.615384615384615427e+04,1.636981178307905793e-04
1.692307692307692560e+04,1.265594182768836617e-04
1.769230769230769511e+04,9.938213770510628819e-05
1.846153846153846098e+04,7.719755376456305385e-05
1.923076923076923049e+04,6.249269063118845224e-05
2.000000000000000000e+04,4.957543933414854109e-05
2.076923076923076951e+04,2.107231193804182112e-05
2.153846153846153902e+04,3.162591747241094708e-05
2.230769230769230853e+04,2.547181247791741043e-05
2.307692307692307804e+04,2.064004002022556961e-05
2.384615384615384755e+04,1.651669663260690868e-05
2.461538461538461706e+04,1.376322779833571985e-05
2.538461538461538657e+04,1.118049476644955575e-05
2.615384615384615608e+04,4.500638624449493363e-06
2.692307692307692560e+04,3.611700094552361406e-06
2.769230769230769511e+04,1.784558207873487845e-06
2.846153846153846462e+04,1.915584107337053865e-06
2.923076923076923413e+04,2.189494125559576787e-06
3.000000000000000000e+04,2.398824790361686610e-06
