# Iterations, training_loss
0.000000000000000000e+00,2.239955589175224304e-02
1.935483870967741950e+03,6.171119399368762970e-03
3.870967741935483900e+03,1.466899877414107323e-03
5.806451612903225396e+03,5.283081554807722569e-04
7.741935483870967801e+03,9.694158216007053852e-04
9.677419354838710206e+03,8.362922380911186337e-05
1.161290322580645079e+04,3.318658127682283521e-05
1.354838709677419320e+04,1.824316859710961580e-05
1.548387096774193560e+04,8.938106475397944450e-06
1.741935483870967801e+04,5.240576683718245476e-06
1.935483870967742041e+04,6.268068773351842538e-06
2.129032258064516282e+04,2.972143192891962826e-06
2.322580645161290158e+04,3.520909103826852515e-06
2.516129032258064399e+04,1.012975303638086189e-06
2.709677419354838639e+04,8.724068152332620230e-07
2.903225806451612880e+04,2.684200239855272230e-07
3.096774193548387120e+04,8.348861513240990462e-08
3.290322580645161361e+04,3.612917609530086338e-08
3.483870967741935601e+04,7.226070408705709269e-08
3.677419354838709842e+04,2.733793991183119942e-08
3.870967741935484082e+04,3.510985280286149646e-08
4.064516129032258323e+04,8.350632896281240392e-08
4.258064516129032563e+04,4.967991884541334002e-08
4.451612903225806804e+04,5.056397966995973547e-08
4.645161290322580317e+04,5.070647191018906597e-08
4.838709677419354557e+04,4.625701421900885180e-08
5.032258064516128798e+04,3.367337342297105351e-08
5.225806451612903038e+04,3.578967167072732991e-08
5.419354838709677279e+04,2.835605528161977418e-08
5.612903225806451519e+04,2.274626709208860120e-08
5.806451612903225760e+04,4.622479465865581005e-08
6.000000000000000000e+04,3.592821684605951305e-08
