# Iterations, training_loss
0.000000000000000000e+00,4.277964308130322024e-06
8.131147540983606632e+03,2.220359363036550349e-07
1.626229508196721326e+04,7.175323446517722914e-08
2.439344262295082081e+04,4.194864544615484192e-08
3.252459016393442653e+04,2.962107004123026854e-08
4.065573770491803589e+04,2.289394451793214103e-08
4.878688524590164161e+04,1.865566900960402563e-08
5.691803278688524733e+04,1.573902608242860879e-08
6.504918032786885306e+04,1.361001533695116450e-08
7.318032786885245878e+04,1.198851773409614907e-08
8.131147540983607178e+04,1.071089616999643113e-08
8.944262295081967022e+04,9.680602985895347956e-09
9.757377049180328322e+04,8.829214692696041311e-09
1.057049180327868817e+05,8.116489702558737918e-09
1.138360655737704947e+05,7.509659560867021355e-09
1.219672131147540931e+05,6.987721956619452612e-09
1.300983606557377061e+05,6.533238838812849281e-09
1.382295081967213191e+05,6.134014629566308940e-09
1.463606557377049176e+05,5.780527612131436399e-09
1.544918032786885160e+05,5.465761621081810517e-09
1.626229508196721436e+05,5.183541151865256325e-09
1.707540983606557420e+05,4.928998098563397434e-09
1.788852459016393404e+05,4.697961131228112208e-09
1.870163934426229389e+05,4.487637372818653603e-09
1.951475409836065664e+05,4.295459987702088256e-09
2.032786885245901649e+05,4.119026009163917479e-09
2.114098360655737633e+05,3.956782457237295603e-09
2.195409836065573909e+05,3.806321924315625438e-09
2.276721311475409893e+05,3.667606662816069729e-09
2.358032786885245878e+05,3.537849790902214409e-09
2.439344262295081862e+05,3.417284011320020909e-09
2.520655737704918138e+05,3.304819973237727027e-09
2.601967213114754122e+05,3.198999731779395006e-09
2.683278688524590107e+05,3.099756229474337488e-09
2.764590163934426382e+05,3.006576987374387500e-09
2.845901639344262076e+05,2.919211539165189606e-09
2.927213114754098351e+05,2.836499701786010519e-09
3.008524590163934627e+05,2.758177464201594375e-09
3.089836065573770320e+05,2.684513278339295539e-09
3.171147540983606596e+05,2.614346739093775795e-09
3.252459016393442871e+05,2.548007582703348817e-09
3.333770491803278564e+05,2.485271988206250171e-09
3.415081967213114840e+05,2.425513345727381420e-09
3.496393442622951115e+05,2.368244267358932120e-09
3.577704918032786809e+05,2.314034297512534977e-09
3.659016393442623084e+05,2.262242837502981274e-09
3.740327868852458778e+05,2.212844130156099709e-09
3.821639344262295053e+05,2.165544410459574465e-09
3.902950819672131329e+05,2.120542186290208519e-09
3.984262295081967022e+05,2.077375604869757808e-09
4.065573770491803298e+05,2.035507762343513605e-09
4.146885245901639573e+05,1.995334786286662165e-09
4.228196721311475267e+05,1.957117801154595327e-09
4.309508196721311542e+05,1.920024139678844222e-09
4.390819672131147818e+05,1.883982969630437765e-09
4.472131147540983511e+05,1.849823405564166023e-09
4.553442622950819787e+05,1.816474748395080496e-09
4.634754098360656062e+05,1.784266179249982542e-09
4.716065573770491756e+05,1.753157174988473344e-09
4.797377049180328031e+05,1.723412523801926000e-09
4.878688524590163724e+05,1.694295481691199257e-09
4.960000000000000000e+05,1.665850568599580583e-09
