# Iterations, training_loss
0.000000000000000000e+00,1.213191659189760685e-03
1.935483870967741950e+03,2.653330448083579540e-04
3.870967741935483900e+03,6.806357851019129157e-05
5.806451612903225396e+03,1.533097747596912086e-05
7.741935483870967801e+03,4.714472197520080954e-06
9.677419354838710206e+03,4.009027179563418031e-06
1.161290322580645079e+04,6.751597538823261857e-07
1.354838709677419320e+04,2.244059515987828490e-07
1.548387096774193560e+04,2.164308767760303454e-07
1.741935483870967801e+04,2.496745921121146239e-08
1.935483870967742041e+04,2.645082020080735674e-08
2.129032258064516282e+04,2.094182249834375398e-08
2.322580645161290158e+04,2.107349494906429754e-08
2.516129032258064399e+04,2.427564993467967724e-08
2.709677419354838639e+04,1.270106864126319124e-08
2.903225806451612880e+04,1.088802470405880740e-08
3.096774193548387120e+04,9.081595919724350097e-09
3.290322580645161361e+04,7.825524228621816292e-09
3.483870967741935601e+04,7.895311959771333932e-09
3.677419354838709842e+04,6.108033634433240877e-09
3.870967741935484082e+04,5.463966612495596564e-09
4.064516129032258323e+04,4.937665387672041106e-09
4.258064516129032563e+04,4.477642256972558243e-09
4.451612903225806804e+04,4.072479242722693016e-09
4.645161290322580317e+04,3.632667500141906203e-09
4.838709677419354557e+04,3.182651031607974801e-09
5.032258064516128798e+04,2.805669918615194547e-09
5.225806451612903038e+04,2.883304928147367718e-09
5.419354838709677279e+04,2.673417043297376949e-09
5.612903225806451519e+04,2.490172068547735762e-09
5.806451612903225760e+04,2.322143810573606970e-09
6.000000000000000000e+04,2.161393286570501004e-09
