# Iterations, training_loss
0.000000000000000000e+00,2.898257225751876831e-04
8.333333333333333940e+03,2.310253876203205436e-06
1.666666666666666788e+04,2.744388938324959781e-09
2.500000000000000000e+04,2.356123518509889436e-09
3.333333333333333576e+04,2.387824604710431231e-09
4.166666666666667152e+04,8.453754363202392597e-10
5.000000000000000000e+04,2.171111290749649925e-09
5.833333333333333576e+04,2.001255383632383200e-09
6.666666666666667152e+04,1.850310571427371542e-09
7.500000000000000000e+04,1.760883439061444733e-09
8.333333333333334303e+04,1.658477577493044919e-09
9.166666666666667152e+04,4.507204387493857212e-09
1.000000000000000000e+05,1.526107462623826905e-09
1.083333333333333430e+05,1.461046394979348406e-09
1.166666666666666715e+05,3.061797926307008311e-09
1.250000000000000146e+05,2.393551135071447789e-09
1.333333333333333430e+05,2.245867047889760215e-09
1.416666666666666861e+05,2.169630697324009816e-09
1.500000000000000000e+05,2.067315207909814490e-09
1.583333333333333430e+05,1.991612430529698941e-09
1.666666666666666861e+05,1.922932479914152282e-09
1.750000000000000000e+05,1.860553933141773086e-09
1.833333333333333430e+05,1.803328486538191555e-09
1.916666666666666861e+05,1.750610323369983234e-09
2.000000000000000000e+05,1.082131051433066204e-09
