# Iterations, accuracy
0.000000000000000000e+00,7.157222032546997070e-01
7.666666666666666288e+02,7.219444513320922852e-01
1.533333333333333258e+03,7.248333692550659180e-01
2.300000000000000000e+03,7.283333539962768555e-01
3.066666666666666515e+03,7.310000061988830566e-01
3.833333333333333030e+03,7.325000166893005371e-01
4.600000000000000000e+03,7.335000038146972656e-01
5.366666666666666060e+03,7.343888878822326660e-01
6.133333333333333030e+03,7.368333339691162109e-01
6.900000000000000000e+03,7.368888854980468750e-01
7.666666666666666060e+03,7.371110916137695312e-01
8.433333333333332121e+03,7.371110916137695312e-01
9.200000000000000000e+03,7.376666665077209473e-01
9.966666666666666060e+03,7.377777695655822754e-01
1.073333333333333212e+04,7.372778058052062988e-01
1.150000000000000000e+04,7.375555634498596191e-01
1.226666666666666606e+04,7.367222309112548828e-01
1.303333333333333212e+04,7.378888726234436035e-01
1.380000000000000000e+04,7.372222542762756348e-01
1.456666666666666606e+04,7.374444603919982910e-01
1.533333333333333212e+04,7.368888854980468750e-01
1.610000000000000000e+04,7.366111278533935547e-01
1.686666666666666424e+04,7.375000119209289551e-01
1.763333333333333212e+04,7.367222309112548828e-01
1.840000000000000000e+04,7.365000247955322266e-01
1.916666666666666424e+04,7.372222542762756348e-01
1.993333333333333212e+04,7.367222309112548828e-01
2.070000000000000000e+04,7.366111278533935547e-01
2.146666666666666424e+04,7.358333468437194824e-01
2.223333333333333212e+04,7.352777719497680664e-01
2.300000000000000000e+04,7.356666922569274902e-01
2.376666666666666424e+04,7.352777719497680664e-01
2.453333333333333212e+04,7.355555891990661621e-01
2.530000000000000000e+04,7.357777953147888184e-01
2.606666666666666424e+04,7.356666922569274902e-01
2.683333333333333212e+04,7.357222437858581543e-01
2.760000000000000000e+04,7.355555891990661621e-01
2.836666666666666424e+04,7.350000143051147461e-01
2.913333333333333212e+04,7.351666688919067383e-01
2.990000000000000000e+04,7.358888983726501465e-01
3.066666666666666424e+04,7.350555658340454102e-01
3.143333333333333212e+04,7.348333597183227539e-01
3.220000000000000000e+04,7.349444627761840820e-01
3.296666666666666424e+04,7.350555658340454102e-01
3.373333333333332848e+04,7.347222566604614258e-01
3.450000000000000000e+04,7.346110939979553223e-01
