# Iterations, training_loss
0.000000000000000000e+00,1.192221418023109436e-01
7.692307692307692832e+02,7.002735137939453125e-02
1.538461538461538566e+03,5.639123544096946716e-02
2.307692307692307622e+03,4.287800937891006470e-02
3.076923076923077133e+03,3.330525010824203491e-02
3.846153846153846644e+03,2.615521103143692017e-02
4.615384615384615245e+03,2.058801613748073578e-02
5.384615384615384755e+03,1.667632162570953369e-02
6.153846153846154266e+03,1.017422880977392197e-02
6.923076923076923777e+03,1.094924565404653549e-02
7.692307692307693287e+03,8.864090777933597565e-03
8.461538461538462798e+03,7.286929059773683548e-03
9.230769230769230489e+03,5.970862694084644318e-03
1.000000000000000000e+04,4.935942124575376511e-03
1.076923076923076951e+04,3.919868264347314835e-03
1.153846153846153902e+04,3.360356902703642845e-03
1.230769230769230853e+04,2.357595600187778473e-03
1.307692307692307804e+04,2.211223356425762177e-03
1.384615384615384755e+04,1.670156023465096951e-03
1.461538461538461706e+04,8.996565593406558037e-04
1.538461538461538657e+04,1.303192693740129471e-03
1.615384615384615427e+04,6.158948526717722416e-04
1.692307692307692560e+04,5.058640381321310997e-04
1.769230769230769511e+04,3.416692779865115881e-04
1.846153846153846098e+04,3.327178128529340029e-04
1.923076923076923049e+04,2.100457204505801201e-04
2.000000000000000000e+04,2.348294219700619578e-04
2.076923076923076951e+04,1.586221187608316541e-04
2.153846153846153902e+04,1.374443672830238938e-04
2.230769230769230853e+04,1.495387696195393801e-04
2.307692307692307804e+04,1.288823987124487758e-04
2.384615384615384755e+04,9.561204933561384678e-05
2.461538461538461706e+04,5.466495713335461915e-05
2.538461538461538657e+04,6.021319495630450547e-05
2.615384615384615608e+04,4.271743819117546082e-05
2.692307692307692560e+04,6.582156493095681071e-05
2.769230769230769511e+04,5.557496842811815441e-05
2.846153846153846462e+04,3.197489422746002674e-05
2.923076923076923413e+04,3.423968882998451591e-05
3.000000000000000000e+04,4.455013913684524596e-05
