# Iterations, training_loss
0.000000000000000000e+00,5.852972157299518585e-03
1.935483870967741950e+03,1.101079396903514862e-03
3.870967741935483900e+03,2.103641745634377003e-04
5.806451612903225396e+03,3.817782999249175191e-05
7.741935483870967801e+03,8.477208029944449663e-05
9.677419354838710206e+03,9.512787073617801070e-06
1.161290322580645079e+04,7.771055607008747756e-06
1.354838709677419320e+04,1.386527856084285304e-06
1.548387096774193560e+04,8.178087682608747855e-07
1.741935483870967801e+04,2.117551218816515757e-07
1.935483870967742041e+04,1.104250415551177866e-07
2.129032258064516282e+04,1.376318579104918172e-07
2.322580645161290158e+04,2.012454132227503578e-07
2.516129032258064399e+04,1.577048891476806602e-07
2.709677419354838639e+04,1.204766704177018255e-07
2.903225806451612880e+04,1.050984366202101228e-07
3.096774193548387120e+04,8.162337650219342322e-08
3.290322580645161361e+04,1.533495108674287621e-08
3.483870967741935601e+04,1.462601151303033475e-08
3.677419354838709842e+04,2.594707559921971551e-08
3.870967741935484082e+04,4.058598079836883699e-08
4.064516129032258323e+04,3.780371216066669149e-08
4.258064516129032563e+04,9.585861882044355298e-09
4.451612903225806804e+04,6.996262236214079167e-09
4.645161290322580317e+04,1.114006664693079074e-08
4.838709677419354557e+04,1.123868287322693504e-08
5.032258064516128798e+04,1.099278179594875837e-08
5.225806451612903038e+04,1.063249843724634047e-08
5.419354838709677279e+04,1.030796248358001321e-08
5.612903225806451519e+04,7.487738429290402564e-09
5.806451612903225760e+04,9.554783630960628216e-09
6.000000000000000000e+04,9.254736532682272809e-09
