# Iterations, training_loss
0.000000000000000000e+00,5.815027980133891106e-04
1.935483870967741950e+03,2.596322156023234129e-04
3.870967741935483900e+03,1.065178275894140825e-05
5.806451612903225396e+03,2.300216920048114844e-06
7.741935483870967801e+03,1.222489686369954143e-06
9.677419354838710206e+03,2.335097860850510187e-06
1.161290322580645079e+04,1.478571334700973239e-06
1.354838709677419320e+04,4.381821483434578113e-08
1.548387096774193560e+04,5.983640960494085448e-08
1.741935483870967801e+04,9.955807911410374800e-08
1.935483870967742041e+04,4.689049504236209032e-08
2.129032258064516282e+04,1.265011562168183445e-08
2.322580645161290158e+04,4.116540441856386678e-09
2.516129032258064399e+04,3.566301254309678370e-09
2.709677419354838639e+04,8.417006647221114690e-09
2.903225806451612880e+04,7.342981778180046604e-09
3.096774193548387120e+04,2.619439110063126464e-09
3.290322580645161361e+04,3.243000090691339210e-09
3.483870967741935601e+04,2.067913618120087449e-09
3.677419354838709842e+04,2.242104502059305560e-09
3.870967741935484082e+04,1.973309293745728610e-09
4.064516129032258323e+04,1.645655389737044061e-09
4.258064516129032563e+04,1.954619577304583800e-09
4.451612903225806804e+04,1.513305925016084075e-09
4.645161290322580317e+04,1.594513521219198537e-09
4.838709677419354557e+04,1.559576023879571949e-09
5.032258064516128798e+04,1.363049784153247401e-09
5.225806451612903038e+04,1.224824242029853849e-09
5.419354838709677279e+04,1.255050952053693436e-09
5.612903225806451519e+04,1.168618979363600374e-09
5.806451612903225760e+04,1.116094883180096531e-09
6.000000000000000000e+04,1.652116554673455084e-09
