# Iterations, accuracy
0.000000000000000000e+00,6.146110892295837402e-01
1.956521739130434753e+03,6.132777929306030273e-01
3.913043478260869506e+03,6.125000119209289551e-01
5.869565217391304031e+03,6.108888983726501465e-01
7.826086956521739012e+03,6.085000038146972656e-01
9.782608695652173992e+03,6.067777872085571289e-01
1.173913043478260806e+04,6.071110963821411133e-01
1.369565217391304395e+04,6.077222228050231934e-01
1.565217391304347802e+04,6.078888773918151855e-01
1.760869565217391209e+04,6.058889031410217285e-01
1.956521739130434798e+04,6.061111092567443848e-01
2.152173913043478387e+04,6.062777638435363770e-01
2.347826086956521613e+04,6.077777743339538574e-01
2.543478260869565202e+04,6.062777638435363770e-01
2.739130434782608791e+04,6.058889031410217285e-01
2.934782608695652016e+04,6.066666841506958008e-01
3.130434782608695605e+04,6.060555577278137207e-01
3.326086956521739194e+04,6.066111326217651367e-01
3.521739130434782419e+04,6.051666736602783203e-01
3.717391304347826372e+04,6.052777767181396484e-01
3.913043478260869597e+04,6.046666502952575684e-01
4.108695652173912822e+04,6.075000166893005371e-01
4.304347826086956775e+04,6.051666736602783203e-01
4.500000000000000000e+04,6.052222251892089844e-01
