# Iterations, accuracy
0.000000000000000000e+00,6.094999909400939941e-01
5.217391304347826008e+03,6.054444313049316406e-01
1.043478260869565202e+04,6.035000085830688477e-01
1.565217391304347802e+04,6.022222042083740234e-01
2.086956521739130403e+04,6.022777557373046875e-01
2.608695652173912822e+04,6.011666655540466309e-01
3.130434782608695605e+04,6.010555624961853027e-01
3.652173913043478387e+04,6.009444594383239746e-01
4.173913043478260806e+04,6.016111373901367188e-01
4.695652173913043225e+04,6.014444231986999512e-01
5.217391304347825644e+04,6.007222533226013184e-01
5.739130434782608791e+04,6.000000238418579102e-01
6.260869565217391209e+04,6.014444231986999512e-01
6.782608695652174356e+04,6.012222170829772949e-01
7.304347826086956775e+04,6.018333435058593750e-01
7.826086956521739194e+04,6.017777919769287109e-01
8.347826086956521613e+04,6.027222275733947754e-01
8.869565217391304031e+04,6.000000238418579102e-01
9.391304347826086450e+04,6.004999876022338867e-01
9.913043478260868869e+04,6.012777686119079590e-01
1.043478260869565129e+05,6.011111140251159668e-01
1.095652173913043516e+05,5.999444723129272461e-01
1.147826086956521758e+05,6.018333435058593750e-01
1.200000000000000000e+05,6.000555753707885742e-01
