# Iterations, training_loss
0.000000000000000000e+00,3.851674869656562805e-02
5.084745762711864700e+03,1.055808179080486298e-02
1.016949152542372940e+04,3.148900810629129410e-03
1.525423728813559501e+04,1.476384117268025875e-03
2.033898305084745880e+04,1.581066753715276718e-04
2.542372881355932259e+04,1.812896807678043842e-04
3.050847457627119002e+04,7.843303319532424212e-05
3.559322033898305381e+04,3.014804860868025571e-05
4.067796610169491760e+04,1.238189179275650531e-05
4.576271186440678139e+04,5.311735549184959382e-06
5.084745762711864518e+04,2.297715127497212961e-06
5.593220338983050897e+04,4.022322457331029000e-07
6.101694915254238003e+04,1.298988934195222100e-07
6.610169491525423655e+04,9.465268391295467154e-08
7.118644067796610761e+04,6.884409486929143895e-08
7.627118644067796413e+04,3.147569600514543708e-07
8.135593220338983519e+04,3.052983998941272148e-08
8.644067796610170626e+04,2.591318271072395873e-08
9.152542372881356278e+04,4.169811518295318820e-08
9.661016949152543384e+04,1.294167475407448364e-07
1.016949152542372904e+05,1.405001768262081896e-07
1.067796610169491614e+05,1.198134640389980632e-07
1.118644067796610179e+05,9.611388662733588717e-08
1.169491525423728890e+05,9.230380726421572035e-08
1.220338983050847601e+05,8.109599036743020406e-08
1.271186440677966166e+05,7.346849884015682619e-08
1.322033898305084731e+05,6.264515661769110011e-08
1.372881355932203587e+05,6.129317853265092708e-08
1.423728813559322152e+05,5.517385304187882866e-08
1.474576271186440717e+05,5.819689263830696291e-08
1.525423728813559283e+05,5.773224387439768179e-08
1.576271186440678139e+05,5.612327669268779573e-08
1.627118644067796704e+05,5.339128961168171372e-08
1.677966101694915269e+05,5.091205679264021455e-08
1.728813559322034125e+05,4.985084345321411092e-08
1.779661016949152690e+05,4.772738648739505152e-08
1.830508474576271256e+05,4.577633561098082282e-08
1.881355932203389821e+05,4.293058353255219117e-08
1.932203389830508677e+05,4.034898992699709197e-08
1.983050847457627242e+05,3.888490951453604794e-08
2.033898305084745807e+05,3.585408592243766179e-08
2.084745762711864663e+05,3.246277202606506762e-08
2.135593220338983228e+05,1.230871848889592002e-09
2.186440677966101794e+05,1.167115404321350525e-09
2.237288135593220359e+05,1.105919911204011896e-09
2.288135593220339215e+05,1.052766096520940664e-09
2.338983050847457780e+05,1.061663756907194056e-09
2.389830508474576345e+05,9.659649746751597377e-10
2.440677966101695201e+05,9.217626661950362177e-10
2.491525423728813767e+05,1.434380392240086621e-09
2.542372881355932332e+05,1.744633770783821092e-09
2.593220338983050897e+05,1.788598824603582216e-09
2.644067796610169462e+05,1.937086935299703327e-09
2.694915254237288027e+05,1.044352382351121378e-09
2.745762711864407174e+05,9.682705748303988003e-10
2.796610169491525739e+05,1.176420516557641349e-09
2.847457627118644305e+05,1.326031617843170807e-09
2.898305084745762870e+05,1.243936287309566069e-09
2.949152542372881435e+05,1.169846663984230872e-09
3.000000000000000000e+05,9.536816891753119307e-10
