# Iterations, training_loss
0.000000000000000000e+00,6.231020560631961303e-11
8.131147540983606632e+03,1.791483454638420625e-11
1.626229508196721326e+04,2.782553874813853412e-11
2.439344262295082081e+04,3.662907130386194865e-11
3.252459016393442653e+04,4.896893113226497007e-09
4.065573770491803589e+04,3.746704724250093932e-09
4.878688524590164161e+04,3.032116335788259676e-09
5.691803278688524733e+04,2.548110833444638956e-09
6.504918032786885306e+04,2.196297366197086376e-09
7.318032786885245878e+04,1.929586490589940695e-09
8.131147540983607178e+04,1.720451558995250707e-09
8.944262295081967022e+04,1.552206363442110160e-09
9.757377049180328322e+04,1.414351302742034022e-09
1.057049180327868817e+05,1.298553486961395720e-09
1.138360655737704947e+05,1.200221921848765305e-09
1.219672131147540931e+05,1.116797432310079330e-09
1.300983606557377061e+05,1.042757546976247340e-09
1.382295081967213191e+05,9.786882415596664941e-10
1.463606557377049176e+05,9.218407703848185974e-10
1.544918032786885160e+05,8.709274967877433937e-10
1.626229508196721436e+05,8.267564410857630719e-10
1.707540983606557420e+05,7.856645889425806217e-10
1.788852459016393404e+05,7.480643882118442889e-10
1.870163934426229389e+05,7.145561364829688955e-10
1.951475409836065664e+05,6.835705335106467828e-10
2.032786885245901649e+05,6.556249432243532738e-10
2.114098360655737633e+05,6.292371623750625531e-10
2.195409836065573909e+05,6.050444034677582295e-10
2.276721311475409893e+05,5.828862392753819677e-10
2.358032786885245878e+05,5.628348342945344029e-10
2.439344262295081862e+05,5.431662897237288234e-10
2.520655737704918138e+05,5.253262824744808768e-10
2.601967213114754122e+05,5.083020115925762639e-10
2.683278688524590107e+05,4.922990348710243325e-10
2.764590163934426382e+05,4.779041606894907090e-10
2.845901639344262076e+05,4.640454687176998050e-10
2.927213114754098351e+05,4.508508288925128227e-10
3.008524590163934627e+05,4.384501928189621367e-10
3.089836065573770320e+05,4.266703934607818383e-10
3.171147540983606596e+05,4.155247812498430449e-10
3.252459016393442871e+05,4.047287505137830976e-10
3.333770491803278564e+05,3.947723536956715407e-10
3.415081967213114840e+05,3.850976482144830015e-10
3.496393442622951115e+05,3.758117150809425766e-10
3.577704918032786809e+05,3.674947846032949883e-10
3.659016393442623084e+05,3.593397801537889791e-10
3.740327868852458778e+05,3.513983271030696187e-10
3.821639344262295053e+05,3.432640838241240999e-10
3.902950819672131329e+05,3.364385714466067157e-10
3.984262295081967022e+05,3.293423034289588713e-10
4.065573770491803298e+05,3.229733425147429671e-10
4.146885245901639573e+05,3.163029560493413328e-10
4.228196721311475267e+05,3.098457601602433442e-10
4.309508196721311542e+05,3.047177787873778243e-10
4.390819672131147818e+05,2.987043667967981264e-10
4.472131147540983511e+05,2.929137210561094662e-10
4.553442622950819787e+05,2.874869786673173166e-10
4.634754098360656062e+05,2.825697453801012671e-10
4.716065573770491756e+05,2.775256136011705621e-10
4.797377049180328031e+05,2.727388315193479684e-10
4.878688524590163724e+05,2.677692512165208427e-10
4.960000000000000000e+05,2.638781970709658253e-10
