# Iterations, training_loss
0.000000000000000000e+00,7.755301892757415771e-02
1.923076923076923094e+03,4.658030718564987183e-02
3.846153846153846189e+03,2.318797633051872253e-02
5.769230769230769511e+03,1.495232526212930679e-02
7.692307692307692378e+03,8.784030564129352570e-03
9.615384615384615245e+03,6.795736495405435562e-03
1.153846153846153902e+04,1.957382773980498314e-03
1.346153846153846098e+04,2.024756278842687607e-03
1.538461538461538476e+04,7.969813887029886246e-04
1.730769230769230853e+04,3.369883925188332796e-04
1.923076923076923049e+04,9.283120743930339813e-04
2.115384615384615245e+04,6.244083051569759846e-04
2.307692307692307804e+04,4.261299618519842625e-04
2.500000000000000000e+04,5.558556222240440547e-05
2.692307692307692196e+04,2.519648842280730605e-05
2.884615384615384755e+04,1.546223393233958632e-05
3.076923076923076951e+04,8.905280265025794506e-05
3.269230769230769147e+04,6.344023131532594562e-05
3.461538461538461706e+04,4.346198329585604370e-05
3.653846153846153902e+04,4.777795311383670196e-06
3.846153846153846098e+04,2.447329507049289532e-06
4.038461538461538294e+04,1.595013964106328785e-05
4.230769230769230489e+04,1.169916959042893723e-05
4.423076923076923413e+04,1.055387201631674543e-06
4.615384615384615608e+04,9.299004091189999599e-07
4.807692307692307804e+04,6.734828730259323493e-07
5.000000000000000000e+04,4.054604403336270479e-07
5.192307692307692196e+04,2.588429310890205670e-07
5.384615384615384392e+04,1.974730992060358403e-07
5.576923076923077315e+04,2.854499996374215698e-07
5.769230769230769511e+04,1.863625556097758817e-07
5.961538461538461706e+04,1.565609409226453863e-06
6.153846153846153902e+04,1.467717254399758531e-07
6.346153846153846098e+04,1.202847954573371680e-07
6.538461538461538294e+04,8.068779067116338410e-08
6.730769230769231217e+04,8.596329337251518155e-08
6.923076923076923413e+04,7.709334681749169249e-08
7.115384615384615608e+04,6.415648101665283320e-08
7.307692307692307804e+04,5.990973050984393922e-08
7.500000000000000000e+04,5.291942528629078879e-08
