# Iterations, accuracy
0.000000000000000000e+00,4.860000312328338623e-01
1.935483870967741950e+03,4.845000207424163818e-01
3.870967741935483900e+03,4.875000119209289551e-01
5.806451612903225396e+03,4.870000183582305908e-01
7.741935483870967801e+03,4.875000119209289551e-01
9.677419354838710206e+03,4.865000247955322266e-01
1.161290322580645079e+04,4.860000312328338623e-01
1.354838709677419320e+04,4.855000376701354980e-01
1.548387096774193560e+04,4.850000143051147461e-01
1.741935483870967801e+04,4.850000143051147461e-01
1.935483870967742041e+04,4.855000376701354980e-01
2.129032258064516282e+04,4.860000312328338623e-01
2.322580645161290158e+04,4.855000376701354980e-01
2.516129032258064399e+04,4.860000312328338623e-01
2.709677419354838639e+04,4.855000376701354980e-01
2.903225806451612880e+04,4.855000376701354980e-01
3.096774193548387120e+04,4.865000247955322266e-01
3.290322580645161361e+04,4.870000183582305908e-01
3.483870967741935601e+04,4.880000352859497070e-01
3.677419354838709842e+04,4.885000288486480713e-01
3.870967741935484082e+04,4.885000288486480713e-01
4.064516129032258323e+04,4.885000288486480713e-01
4.258064516129032563e+04,4.890000224113464355e-01
4.451612903225806804e+04,4.895000159740447998e-01
4.645161290322580317e+04,4.895000159740447998e-01
4.838709677419354557e+04,4.900000095367431641e-01
5.032258064516128798e+04,4.900000095367431641e-01
5.225806451612903038e+04,4.905000329017639160e-01
5.419354838709677279e+04,4.910000264644622803e-01
5.612903225806451519e+04,4.910000264644622803e-01
5.806451612903225760e+04,4.910000264644622803e-01
6.000000000000000000e+04,4.910000264644622803e-01
