# Iterations, training_loss
0.000000000000000000e+00,2.205940894782543182e-03
8.131147540983606632e+03,3.683285103761591017e-05
1.626229508196721326e+04,6.521013801830122247e-06
2.439344262295082081e+04,1.000962103717029095e-03
3.252459016393442653e+04,2.134731475962325931e-04
4.065573770491803589e+04,2.469985156494658440e-05
4.878688524590164161e+04,4.278399501345120370e-07
5.691803278688524733e+04,4.941430375993149937e-08
6.504918032786885306e+04,1.754981713020242751e-05
7.318032786885245878e+04,4.412304974721337203e-07
8.131147540983607178e+04,1.345994888879431528e-07
8.944262295081967022e+04,1.278026644513374777e-07
9.757377049180328322e+04,2.001453225375371403e-08
1.057049180327868817e+05,4.253265899478719803e-07
1.138360655737704947e+05,1.135281877395755146e-07
1.219672131147540931e+05,7.362988441173001775e-08
1.300983606557377061e+05,7.873400598157331842e-09
1.382295081967213191e+05,2.165167600765016687e-08
1.463606557377049176e+05,1.818551282894986798e-07
1.544918032786885160e+05,1.802833367037237622e-07
1.626229508196721436e+05,5.075782246422022581e-05
1.707540983606557420e+05,5.720007134613069866e-09
1.788852459016393404e+05,6.423987315429258160e-07
1.870163934426229389e+05,1.096538149170100951e-08
1.951475409836065664e+05,9.767897601875574765e-09
2.032786885245901649e+05,4.021505617401999189e-08
2.114098360655737633e+05,2.184393332882450522e-09
2.195409836065573909e+05,9.062729873221542221e-07
2.276721311475409893e+05,3.900676119883428328e-07
2.358032786885245878e+05,5.180650930469710147e-08
2.439344262295081862e+05,4.712781276339228498e-08
2.520655737704918138e+05,5.312555373393479385e-08
2.601967213114754122e+05,3.640510115587858309e-09
2.683278688524590107e+05,7.028273785181227140e-07
2.764590163934426382e+05,4.786206986295837851e-09
2.845901639344262076e+05,6.233739782146585640e-07
2.927213114754098351e+05,8.608450485780849704e-08
3.008524590163934627e+05,4.287498711619264213e-08
3.089836065573770320e+05,2.265928031874864246e-07
3.171147540983606596e+05,1.575732676428742707e-05
3.252459016393442871e+05,3.057852193677490504e-09
3.333770491803278564e+05,1.000003074295818806e-03
3.415081967213114840e+05,5.742152531240662938e-09
3.496393442622951115e+05,6.292846421729336726e-08
3.577704918032786809e+05,5.134748448654136155e-08
3.659016393442623084e+05,1.586943199072265998e-08
3.740327868852458778e+05,9.481935592248191824e-08
3.821639344262295053e+05,1.097404947358882055e-06
3.902950819672131329e+05,4.763273331320760917e-09
3.984262295081967022e+05,5.523841082322178409e-06
4.065573770491803298e+05,1.334540655761884409e-08
4.146885245901639573e+05,6.450309683714294806e-06
4.228196721311475267e+05,8.402480307267978787e-05
4.309508196721311542e+05,2.542297988838981837e-05
4.390819672131147818e+05,3.775516344006746294e-09
4.472131147540983511e+05,3.775737056344041775e-09
4.553442622950819787e+05,1.260282402881784947e-07
4.634754098360656062e+05,5.821813715556345414e-07
4.716065573770491756e+05,1.851184650014658928e-09
4.797377049180328031e+05,2.407175569985042785e-09
4.878688524590163724e+05,2.387158914984865987e-08
4.960000000000000000e+05,1.240416054315574002e-07
