# Iterations, accuracy
0.000000000000000000e+00,6.440000534057617188e-01
8.333333333333333940e+03,6.355000138282775879e-01
1.666666666666666788e+04,6.305000185966491699e-01
2.500000000000000000e+04,6.285000443458557129e-01
3.333333333333333576e+04,6.270000338554382324e-01
4.166666666666667152e+04,6.265000104904174805e-01
5.000000000000000000e+04,6.235000491142272949e-01
5.833333333333333576e+04,6.215000152587890625e-01
6.666666666666667152e+04,6.210000514984130859e-01
7.500000000000000000e+04,6.195000410079956055e-01
8.333333333333334303e+04,6.195000410079956055e-01
9.166666666666667152e+04,6.195000410079956055e-01
1.000000000000000000e+05,6.200000047683715820e-01
1.083333333333333430e+05,6.210000514984130859e-01
1.166666666666666715e+05,6.210000514984130859e-01
1.250000000000000146e+05,6.210000514984130859e-01
1.333333333333333430e+05,6.215000152587890625e-01
1.416666666666666861e+05,6.220000386238098145e-01
1.500000000000000000e+05,6.220000386238098145e-01
1.583333333333333430e+05,6.220000386238098145e-01
1.666666666666666861e+05,6.225000023841857910e-01
1.750000000000000000e+05,6.220000386238098145e-01
1.833333333333333430e+05,6.220000386238098145e-01
1.916666666666666861e+05,6.220000386238098145e-01
2.000000000000000000e+05,6.210000514984130859e-01
