# Iterations, accuracy
0.000000000000000000e+00,5.475000143051147461e-01
3.022556390977443698e+03,7.350000143051147461e-01
6.045112781954887396e+03,7.570000290870666504e-01
9.067669172932332003e+03,7.705000638961791992e-01
1.209022556390977479e+04,7.700000405311584473e-01
1.511278195488721758e+04,7.710000276565551758e-01
1.813533834586466401e+04,7.725000381469726562e-01
2.115789473684210679e+04,7.720000147819519043e-01
2.418045112781954958e+04,7.710000276565551758e-01
2.720300751879699237e+04,7.730000615119934082e-01
3.022556390977443516e+04,7.730000615119934082e-01
3.324812030075187795e+04,7.735000252723693848e-01
3.627067669172932801e+04,7.750000357627868652e-01
3.929323308270677080e+04,7.765000462532043457e-01
4.231578947368421359e+04,7.750000357627868652e-01
4.533834586466165638e+04,7.765000462532043457e-01
4.836090225563909917e+04,7.780000567436218262e-01
5.138345864661654196e+04,7.775000333786010742e-01
5.440601503759398474e+04,7.745000123977661133e-01
5.742857142857142753e+04,7.750000357627868652e-01
6.045112781954887032e+04,7.765000462532043457e-01
6.347368421052632038e+04,7.745000123977661133e-01
6.649624060150375590e+04,7.735000252723693848e-01
6.951879699248120596e+04,7.765000462532043457e-01
7.254135338345865603e+04,7.770000100135803223e-01
7.556390977443609154e+04,7.800000309944152832e-01
7.858646616541354160e+04,7.795000076293945312e-01
8.160902255639097712e+04,7.810000181198120117e-01
8.463157894736842718e+04,7.800000309944152832e-01
8.765413533834586269e+04,7.825000286102294922e-01
9.067669172932331276e+04,7.820000648498535156e-01
9.369924812030074827e+04,7.805000543594360352e-01
9.672180451127819833e+04,7.800000309944152832e-01
9.974436090225564840e+04,7.800000309944152832e-01
1.027669172932330839e+05,7.795000076293945312e-01
1.057894736842105340e+05,7.785000205039978027e-01
1.088120300751879695e+05,7.785000205039978027e-01
1.118345864661654196e+05,7.785000205039978027e-01
1.148571428571428551e+05,7.785000205039978027e-01
1.178796992481203051e+05,7.780000567436218262e-01
1.209022556390977406e+05,7.785000205039978027e-01
1.239248120300751907e+05,7.785000205039978027e-01
1.269473684210526408e+05,7.790000438690185547e-01
1.299699248120300763e+05,7.790000438690185547e-01
1.329924812030075118e+05,7.790000438690185547e-01
1.360150375939849764e+05,7.795000076293945312e-01
1.390375939849624119e+05,7.795000076293945312e-01
1.420601503759398474e+05,7.790000438690185547e-01
1.450827067669173121e+05,7.795000076293945312e-01
1.481052631578947476e+05,7.800000309944152832e-01
1.511278195488721831e+05,7.800000309944152832e-01
1.541503759398496186e+05,7.800000309944152832e-01
1.571729323308270832e+05,7.800000309944152832e-01
1.601954887218045187e+05,7.810000181198120117e-01
1.632180451127819542e+05,7.815000414848327637e-01
1.662406015037593897e+05,7.815000414848327637e-01
1.692631578947368544e+05,7.810000181198120117e-01
1.722857142857142899e+05,7.810000181198120117e-01
1.753082706766917254e+05,7.810000181198120117e-01
1.783308270676691900e+05,7.810000181198120117e-01
1.813533834586466255e+05,7.810000181198120117e-01
1.843759398496240610e+05,7.810000181198120117e-01
1.873984962406014965e+05,7.815000414848327637e-01
1.904210526315789612e+05,7.815000414848327637e-01
1.934436090225563967e+05,7.815000414848327637e-01
1.964661654135338322e+05,7.815000414848327637e-01
1.994887218045112968e+05,7.815000414848327637e-01
2.025112781954887323e+05,7.815000414848327637e-01
2.055338345864661678e+05,7.815000414848327637e-01
2.085563909774436033e+05,7.815000414848327637e-01
2.115789473684210679e+05,7.810000181198120117e-01
2.146015037593985035e+05,7.805000543594360352e-01
2.176240601503759390e+05,7.805000543594360352e-01
2.206466165413534036e+05,7.805000543594360352e-01
2.236691729323308391e+05,7.805000543594360352e-01
2.266917293233082746e+05,7.805000543594360352e-01
2.297142857142857101e+05,7.805000543594360352e-01
2.327368421052631747e+05,7.805000543594360352e-01
2.357593984962406103e+05,7.805000543594360352e-01
2.387819548872180458e+05,7.805000543594360352e-01
2.418045112781954813e+05,7.805000543594360352e-01
2.448270676691729459e+05,7.805000543594360352e-01
2.478496240601503814e+05,7.805000543594360352e-01
2.508721804511278169e+05,7.805000543594360352e-01
2.538947368421052815e+05,7.805000543594360352e-01
2.569172932330827171e+05,7.805000543594360352e-01
2.599398496240601526e+05,7.805000543594360352e-01
2.629624060150376172e+05,7.805000543594360352e-01
2.659849624060150236e+05,7.805000543594360352e-01
2.690075187969924882e+05,7.810000181198120117e-01
2.720300751879699528e+05,7.810000181198120117e-01
2.750526315789473592e+05,7.810000181198120117e-01
2.780751879699248238e+05,7.810000181198120117e-01
2.810977443609022885e+05,7.810000181198120117e-01
2.841203007518796949e+05,7.810000181198120117e-01
2.871428571428571595e+05,7.810000181198120117e-01
2.901654135338346241e+05,7.810000181198120117e-01
2.931879699248120305e+05,7.825000286102294922e-01
2.962105263157894951e+05,7.835000157356262207e-01
2.992330827067669015e+05,7.830000519752502441e-01
3.022556390977443662e+05,7.825000286102294922e-01
3.052781954887218308e+05,7.830000519752502441e-01
3.083007518796992372e+05,7.825000286102294922e-01
3.113233082706767018e+05,7.830000519752502441e-01
3.143458646616541664e+05,7.830000519752502441e-01
3.173684210526315728e+05,7.835000157356262207e-01
3.203909774436090374e+05,7.835000157356262207e-01
3.234135338345865021e+05,7.840000391006469727e-01
3.264360902255639085e+05,7.840000391006469727e-01
3.294586466165413731e+05,7.840000391006469727e-01
3.324812030075187795e+05,7.840000391006469727e-01
3.355037593984962441e+05,7.840000391006469727e-01
3.385263157894737087e+05,7.840000391006469727e-01
3.415488721804511151e+05,7.840000391006469727e-01
3.445714285714285797e+05,7.840000391006469727e-01
3.475939849624060444e+05,7.835000157356262207e-01
3.506165413533834508e+05,7.835000157356262207e-01
3.536390977443609154e+05,7.835000157356262207e-01
3.566616541353383800e+05,7.830000519752502441e-01
3.596842105263157864e+05,7.825000286102294922e-01
3.627067669172932510e+05,7.825000286102294922e-01
3.657293233082707156e+05,7.825000286102294922e-01
3.687518796992481221e+05,7.825000286102294922e-01
3.717744360902255867e+05,7.825000286102294922e-01
3.747969924812029931e+05,7.825000286102294922e-01
3.778195488721804577e+05,7.820000648498535156e-01
3.808421052631579223e+05,7.820000648498535156e-01
3.838646616541353287e+05,7.820000648498535156e-01
3.868872180451127933e+05,7.820000648498535156e-01
3.899097744360902580e+05,7.820000648498535156e-01
3.929323308270676644e+05,7.820000648498535156e-01
3.959548872180451290e+05,7.820000648498535156e-01
3.989774436090225936e+05,7.815000414848327637e-01
4.020000000000000000e+05,7.815000414848327637e-01
