# Iterations, accuracy
0.000000000000000000e+00,8.512222170829772949e-01
5.217391304347826008e+03,8.523889183998107910e-01
1.043478260869565202e+04,8.525000214576721191e-01
1.565217391304347802e+04,8.535000085830688477e-01
2.086956521739130403e+04,8.529444336891174316e-01
2.608695652173912822e+04,8.520555496215820312e-01
3.130434782608695605e+04,8.515555858612060547e-01
3.652173913043478387e+04,8.515000343322753906e-01
4.173913043478260806e+04,8.513333201408386230e-01
4.695652173913043225e+04,8.519999980926513672e-01
5.217391304347825644e+04,8.515000343322753906e-01
5.739130434782608791e+04,8.511111140251159668e-01
6.260869565217391209e+04,8.521111011505126953e-01
6.782608695652174356e+04,8.522778153419494629e-01
7.304347826086956775e+04,8.518333435058593750e-01
7.826086956521739194e+04,8.525555729866027832e-01
8.347826086956521613e+04,8.531111478805541992e-01
8.869565217391304031e+04,8.522222042083740234e-01
9.391304347826086450e+04,8.527777791023254395e-01
9.913043478260868869e+04,8.515555858612060547e-01
1.043478260869565129e+05,8.512777686119079590e-01
1.095652173913043516e+05,8.516111373901367188e-01
1.147826086956521758e+05,8.526111245155334473e-01
1.200000000000000000e+05,8.528333306312561035e-01
