# Iterations, training_loss
0.000000000000000000e+00,2.418619021773338318e-02
3.071428571428571558e+03,7.039614487439393997e-03
6.142857142857143117e+03,2.381360158324241638e-03
9.214285714285713766e+03,1.058773952536284924e-03
1.228571428571428623e+04,6.332386401481926441e-04
1.535714285714285870e+04,4.588063166011124849e-04
1.842857142857142753e+04,4.177007067482918501e-04
2.150000000000000000e+04,4.073542950209230185e-04
2.457142857142857247e+04,4.026097303722053766e-04
2.764285714285714494e+04,4.010724078398197889e-04
3.071428571428571740e+04,4.005279333796352148e-04
3.378571428571428987e+04,4.003046487923711538e-04
3.685714285714285506e+04,4.000762419309467077e-04
3.992857142857142753e+04,4.000518820248544216e-04
4.300000000000000000e+04,4.000386979896575212e-04
4.607142857142857247e+04,4.000301123596727848e-04
4.914285714285714494e+04,4.000110493507236242e-04
5.221428571428571740e+04,4.000208864454180002e-04
5.528571428571428987e+04,4.000182671006768942e-04
5.835714285714286234e+04,4.000162007287144661e-04
6.142857142857143481e+04,4.000143962912261486e-04
6.450000000000000000e+04,4.000086628366261721e-04
6.757142857142857974e+04,4.000061016995459795e-04
7.064285714285714494e+04,4.000041517429053783e-04
7.371428571428571013e+04,4.000028129667043686e-04
7.678571428571428987e+04,4.000017070211470127e-04
7.985714285714285506e+04,4.000015615019947290e-04
8.292857142857143481e+04,4.000016197096556425e-04
8.600000000000000000e+04,4.000297340098768473e-04
8.907142857142857974e+04,4.000068583991378546e-04
9.214285714285714494e+04,4.000064800493419170e-04
9.521428571428572468e+04,4.000060434918850660e-04
9.828571428571428987e+04,4.000058106612414122e-04
1.013571428571428551e+05,4.000055196229368448e-04
1.044285714285714348e+05,4.000052285846322775e-04
1.075000000000000000e+05,4.000049375463277102e-04
1.105714285714285797e+05,4.000046756118535995e-04
1.136428571428571449e+05,4.000197222921997309e-04
1.167142857142857247e+05,4.000190529040992260e-04
1.197857142857142899e+05,4.000183835159987211e-04
1.228571428571428696e+05,4.000177723355591297e-04
1.259285714285714348e+05,4.000017943326383829e-04
1.290000000000000000e+05,4.000017943326383829e-04
