# Iterations, training_loss
0.000000000000000000e+00,6.798116117715835571e-02
1.923076923076923094e+03,3.989743068814277649e-02
3.846153846153846189e+03,2.821620181202888489e-02
5.769230769230769511e+03,1.982880569994449615e-02
7.692307692307692378e+03,1.109046582132577896e-02
9.615384615384615245e+03,1.505350880324840546e-02
1.153846153846153902e+04,1.353843975812196732e-02
1.346153846153846098e+04,1.126683689653873444e-02
1.538461538461538476e+04,5.005841609090566635e-03
1.730769230769230853e+04,7.627732120454311371e-03
1.923076923076923049e+04,5.990210920572280884e-03
2.115384615384615245e+04,5.006337538361549377e-03
2.307692307692307804e+04,1.513893599621951580e-03
2.500000000000000000e+04,2.370878821238875389e-03
2.692307692307692196e+04,4.633782897144556046e-03
2.884615384615384755e+04,2.775467233732342720e-03
3.076923076923076951e+04,1.287516788579523563e-03
3.269230769230769147e+04,8.656264981254935265e-04
3.461538461538461706e+04,8.898968226276338100e-04
3.653846153846153902e+04,7.760511944070458412e-04
3.846153846153846098e+04,7.181013934314250946e-04
4.038461538461538294e+04,3.941763937473297119e-02
4.230769230769230489e+04,3.941760584712028503e-02
4.423076923076923413e+04,3.941736370325088501e-02
4.615384615384615608e+04,3.941577672958374023e-02
4.807692307692307804e+04,3.940452262759208679e-02
5.000000000000000000e+04,3.933980315923690796e-02
5.192307692307692196e+04,3.934225440025329590e-02
5.384615384615384392e+04,3.671339899301528931e-02
5.576923076923077315e+04,2.117580734193325043e-03
5.769230769230769511e+04,1.903631957247853279e-03
5.961538461538461706e+04,9.163036011159420013e-04
6.153846153846153902e+04,9.888163767755031586e-04
6.346153846153846098e+04,5.119749112054705620e-04
6.538461538461538294e+04,8.171779336407780647e-04
6.730769230769231217e+04,4.720656725112348795e-04
6.923076923076923413e+04,5.194288678467273712e-04
7.115384615384615608e+04,4.858721222262829542e-04
7.307692307692307804e+04,3.856005496345460415e-04
7.500000000000000000e+04,4.424977523740381002e-04
