# Iterations, accuracy
0.000000000000000000e+00,6.155000329017639160e-01
1.923076923076923094e+03,6.250000000000000000e-01
3.846153846153846189e+03,6.335000395774841309e-01
5.769230769230769511e+03,6.365000009536743164e-01
7.692307692307692378e+03,6.365000009536743164e-01
9.615384615384615245e+03,6.400000452995300293e-01
1.153846153846153902e+04,6.410000324249267578e-01
1.346153846153846098e+04,6.420000195503234863e-01
1.538461538461538476e+04,6.370000243186950684e-01
1.730769230769230853e+04,6.370000243186950684e-01
1.923076923076923049e+04,6.375000476837158203e-01
2.115384615384615245e+04,6.365000009536743164e-01
2.307692307692307804e+04,6.355000138282775879e-01
2.500000000000000000e+04,6.370000243186950684e-01
2.692307692307692196e+04,6.345000267028808594e-01
2.884615384615384755e+04,6.335000395774841309e-01
3.076923076923076951e+04,6.320000290870666504e-01
3.269230769230769147e+04,6.335000395774841309e-01
3.461538461538461706e+04,6.325000524520874023e-01
3.653846153846153902e+04,6.315000057220458984e-01
3.846153846153846098e+04,6.310000419616699219e-01
4.038461538461538294e+04,6.310000419616699219e-01
4.230769230769230489e+04,6.300000548362731934e-01
4.423076923076923413e+04,6.300000548362731934e-01
4.615384615384615608e+04,6.300000548362731934e-01
4.807692307692307804e+04,6.290000081062316895e-01
5.000000000000000000e+04,6.300000548362731934e-01
5.192307692307692196e+04,6.290000081062316895e-01
5.384615384615384392e+04,6.280000209808349609e-01
5.576923076923077315e+04,6.280000209808349609e-01
5.769230769230769511e+04,6.280000209808349609e-01
5.961538461538461706e+04,6.280000209808349609e-01
6.153846153846153902e+04,6.265000104904174805e-01
6.346153846153846098e+04,6.260000467300415039e-01
6.538461538461538294e+04,6.265000104904174805e-01
6.730769230769231217e+04,6.260000467300415039e-01
6.923076923076923413e+04,6.255000233650207520e-01
7.115384615384615608e+04,6.260000467300415039e-01
7.307692307692307804e+04,6.270000338554382324e-01
7.500000000000000000e+04,6.255000233650207520e-01
