# Iterations, training_loss
0.000000000000000000e+00,2.174877948846187792e-07
8.131147540983606632e+03,7.808853119684044941e-09
1.626229508196721326e+04,1.893868395441700159e-09
2.439344262295082081e+04,1.024063722709911417e-09
3.252459016393442653e+04,1.213348727047147690e-10
4.065573770491803589e+04,1.184239512008744555e-10
4.878688524590164161e+04,1.140960451118111507e-10
5.691803278688524733e+04,1.091437912270620814e-10
6.504918032786885306e+04,1.042942884832420702e-10
7.318032786885245878e+04,2.715343505599321361e-10
8.131147540983607178e+04,2.419530964470339995e-10
8.944262295081967022e+04,2.179622315967577606e-10
9.757377049180328322e+04,1.986598247016857499e-10
1.057049180327868817e+05,1.820671668983919744e-10
1.138360655737704947e+05,1.683077982539415984e-10
1.219672131147540931e+05,1.563256191161599418e-10
1.300983606557377061e+05,1.458481807548039910e-10
1.382295081967213191e+05,1.369317159660710104e-10
1.463606557377049176e+05,1.290397649844621242e-10
1.544918032786885160e+05,1.217293071897884715e-10
1.626229508196721436e+05,1.154832687810802838e-10
1.707540983606557420e+05,1.094911106225282538e-10
1.788852459016393404e+05,1.044169681274631500e-10
1.870163934426229389e+05,9.997522254501234329e-11
1.951475409836065664e+05,9.538242418116738008e-11
2.032786885245901649e+05,9.136000983511749496e-11
2.114098360655737633e+05,8.791097710902917584e-11
2.195409836065573909e+05,8.436580600790222206e-11
2.276721311475409893e+05,8.124535766373952583e-11
2.358032786885245878e+05,7.844376537224917456e-11
2.439344262295081862e+05,7.559852049920934292e-11
2.520655737704918138e+05,7.325770545740795114e-11
2.601967213114754122e+05,7.093682585779248484e-11
2.683278688524590107e+05,6.850249534284813535e-11
2.764590163934426382e+05,6.641535932327968794e-11
2.845901639344262076e+05,6.463000273848606980e-11
2.927213114754098351e+05,6.277726255499160857e-11
3.008524590163934627e+05,6.112719358464246966e-11
3.089836065573770320e+05,5.938183972320487669e-11
3.171147540983606596e+05,5.787005596946670494e-11
3.252459016393442871e+05,5.619464962802744878e-11
3.333770491803278564e+05,5.481392423289932481e-11
3.415081967213114840e+05,5.354450216543682473e-11
3.496393442622951115e+05,5.215855872209296251e-11
3.577704918032786809e+05,5.122790386336006918e-11
3.659016393442623084e+05,4.975100886817074297e-11
3.740327868852458778e+05,4.881879275830947051e-11
3.821639344262295053e+05,4.766429959057738586e-11
3.902950819672131329e+05,4.668382694306139058e-11
3.984262295081967022e+05,4.562925384754557001e-11
4.065573770491803298e+05,4.471432599184588241e-11
4.146885245901639573e+05,4.380052570640557974e-11
4.228196721311475267e+05,4.303233810953877025e-11
4.309508196721311542e+05,4.214376070343917036e-11
4.390819672131147818e+05,4.131473288482290229e-11
4.472131147540983511e+05,4.053590449415445107e-11
4.553442622950819787e+05,3.979991683444872308e-11
4.634754098360656062e+05,3.898253247980321134e-11
4.716065573770491756e+05,3.851070851101923154e-11
4.797377049180328031e+05,3.755080274503441728e-11
4.878688524590163724e+05,3.709921606032118291e-11
4.960000000000000000e+05,3.624174918503975107e-11
