# Iterations, training_loss
0.000000000000000000e+00,2.185343486033053395e-12
8.131147540983606632e+03,1.015710410744163905e-12
1.626229508196721326e+04,1.174953146929058612e-12
2.439344262295082081e+04,3.020820216192987573e-08
3.252459016393442653e+04,2.117204722651422344e-08
4.065573770491803589e+04,1.629812373948880122e-08
4.878688524590164161e+04,1.324855869455632273e-08
5.691803278688524733e+04,2.086690889524511761e-11
6.504918032786885306e+04,1.589946490437865734e-12
7.318032786885245878e+04,1.416806667646486328e-12
8.131147540983607178e+04,1.318255725933636935e-12
8.944262295081967022e+04,1.223566603938963659e-12
9.757377049180328322e+04,1.184492282903237825e-12
1.057049180327868817e+05,1.100838062199904765e-12
1.138360655737704947e+05,1.201944793693954239e-12
1.219672131147540931e+05,1.198202995156272266e-12
1.300983606557377061e+05,1.195642218045078753e-12
1.382295081967213191e+05,5.075270499005357649e-12
1.463606557377049176e+05,1.207744191114579202e-12
1.544918032786885160e+05,1.215947047911170031e-12
1.626229508196721436e+05,4.985656527380089020e-13
1.707540983606557420e+05,5.056429992593425293e-13
1.788852459016393404e+05,5.137920796281780778e-13
1.870163934426229389e+05,6.582595254468748269e-13
1.951475409836065664e+05,8.078685290180409595e-13
2.032786885245901649e+05,1.042015974374310705e-12
2.114098360655737633e+05,1.244842770531384701e-12
2.195409836065573909e+05,1.330165253117521207e-12
2.276721311475409893e+05,1.348805182127543745e-12
2.358032786885245878e+05,1.348024881824005927e-12
2.439344262295081862e+05,1.340626503039399342e-12
2.520655737704918138e+05,1.327234654645292888e-12
2.601967213114754122e+05,2.672214229407221531e-12
2.683278688524590107e+05,2.571149673377681744e-12
2.764590163934426382e+05,2.518980466922893235e-12
2.845901639344262076e+05,2.389343714201408453e-12
2.927213114754098351e+05,2.334506503040567615e-12
3.008524590163934627e+05,1.375024334844543450e-12
3.089836065573770320e+05,1.387111888025149842e-12
3.171147540983606596e+05,1.393916232439451619e-12
3.252459016393442871e+05,1.400590581013272384e-12
3.333770491803278564e+05,1.408187477215661065e-12
3.415081967213114840e+05,1.428386597369935007e-12
3.496393442622951115e+05,1.446783014572017301e-12
3.577704918032786809e+05,1.492428468134743280e-12
3.659016393442623084e+05,1.516087602682070212e-12
3.740327868852458778e+05,2.083883933468033689e-11
3.821639344262295053e+05,2.370905728688033065e-11
3.902950819672131329e+05,2.754451701447724332e-11
3.984262295081967022e+05,2.375537960785933933e-11
4.065573770491803298e+05,2.224929095129279943e-11
4.146885245901639573e+05,1.267357204425001438e-12
4.228196721311475267e+05,1.201743457350523681e-12
4.309508196721311542e+05,1.165979097127178843e-12
4.390819672131147818e+05,1.112594174776382339e-12
4.472131147540983511e+05,1.047724732493315880e-12
4.553442622950819787e+05,1.011854337297501960e-12
4.634754098360656062e+05,9.873180831926342549e-13
4.716065573770491756e+05,9.547265322068509974e-13
4.797377049180328031e+05,9.033561659127498089e-13
4.878688524590163724e+05,8.468876641631872815e-13
4.960000000000000000e+05,8.183193705990632338e-13
