# Iterations, accuracy
0.000000000000000000e+00,5.745000243186950684e-01
8.333333333333333940e+03,5.695000290870666504e-01
1.666666666666666788e+04,5.705000162124633789e-01
2.500000000000000000e+04,5.715000033378601074e-01
3.333333333333333576e+04,5.805000066757202148e-01
4.166666666666667152e+04,5.735000371932983398e-01
5.000000000000000000e+04,5.775000452995300293e-01
5.833333333333333576e+04,5.755000114440917969e-01
6.666666666666667152e+04,5.750000476837158203e-01
7.500000000000000000e+04,5.760000348091125488e-01
8.333333333333334303e+04,5.755000114440917969e-01
9.166666666666667152e+04,5.740000009536743164e-01
1.000000000000000000e+05,5.740000009536743164e-01
1.083333333333333430e+05,5.745000243186950684e-01
1.166666666666666715e+05,5.750000476837158203e-01
1.250000000000000146e+05,5.735000371932983398e-01
1.333333333333333430e+05,5.735000371932983398e-01
1.416666666666666861e+05,5.735000371932983398e-01
1.500000000000000000e+05,5.730000138282775879e-01
1.583333333333333430e+05,5.730000138282775879e-01
1.666666666666666861e+05,5.730000138282775879e-01
1.750000000000000000e+05,5.725000500679016113e-01
1.833333333333333430e+05,5.725000500679016113e-01
1.916666666666666861e+05,5.720000267028808594e-01
2.000000000000000000e+05,5.715000033378601074e-01
