# n, training_loss
0.000000000000000000e+00,4.174553155899047852e-01
1.000496031746031811e+01,2.467084228992462158e-01
2.000992063492063622e+01,2.082363665103912354e-01
3.001488095238095610e+01,1.867315918207168579e-01
4.001984126984127244e+01,1.761405467987060547e-01
5.002480158730158877e+01,1.687866896390914917e-01
6.002976190476191221e+01,1.628007143735885620e-01
7.003472222222222854e+01,1.576290428638458252e-01
8.003968253968254487e+01,1.529088616371154785e-01
9.004464285714286120e+01,1.485818773508071899e-01
1.000496031746031775e+02,1.444054096937179565e-01
1.100545634920634939e+02,1.402765363454818726e-01
1.200595238095238244e+02,1.363543719053268433e-01
1.300644841269841265e+02,1.326797604560852051e-01
1.400694444444444571e+02,1.291564553976058960e-01
1.500744047619047592e+02,1.257653534412384033e-01
1.600793650793650897e+02,1.225536614656448364e-01
1.700843253968254203e+02,1.194664388895034790e-01
1.800892857142857224e+02,1.166074573993682861e-01
1.900942460317460529e+02,1.139158308506011963e-01
2.000992063492063551e+02,1.113944202661514282e-01
2.101041666666666856e+02,1.090273782610893250e-01
2.201091269841269877e+02,1.067210435867309570e-01
2.301140873015873183e+02,1.044768020510673523e-01
2.401190476190476488e+02,1.023572385311126709e-01
2.501240079365079509e+02,1.004317477345466614e-01
2.601289682539682531e+02,9.857721626758575439e-02
2.701339285714286120e+02,9.680074453353881836e-02
2.801388888888889142e+02,9.506472945213317871e-02
2.901438492063492163e+02,9.340485930442810059e-02
3.001488095238095184e+02,9.182465821504592896e-02
3.101537698412698774e+02,9.028691053390502930e-02
3.201587301587301795e+02,8.878825604915618896e-02
3.301636904761904816e+02,8.732750266790390015e-02
3.401686507936508406e+02,8.590640127658843994e-02
3.501736111111111427e+02,8.452086895704269409e-02
3.601785714285714448e+02,8.318985253572463989e-02
3.701835317460317469e+02,8.188527822494506836e-02
3.801884920634921059e+02,8.062558621168136597e-02
3.901934523809524080e+02,7.938355207443237305e-02
4.001984126984127101e+02,7.822200655937194824e-02
4.102033730158730691e+02,7.701804488897323608e-02
4.202083333333333712e+02,7.584954798221588135e-02
4.302132936507936734e+02,7.471722364425659180e-02
4.402182539682539755e+02,7.360874116420745850e-02
4.502232142857143344e+02,7.250533252954483032e-02
4.602281746031746366e+02,7.144631445407867432e-02
4.702331349206349387e+02,7.037913799285888672e-02
4.802380952380952976e+02,6.946668773889541626e-02
4.902430555555555998e+02,6.842700392007827759e-02
5.002480158730159019e+02,6.745068728923797607e-02
5.102529761904762040e+02,6.653460860252380371e-02
5.202579365079365061e+02,6.560777127742767334e-02
5.302628968253968651e+02,6.482426822185516357e-02
5.402678571428572241e+02,6.389572471380233765e-02
5.502728174603174693e+02,6.305028498172760010e-02
5.602777777777778283e+02,6.228913366794586182e-02
5.702827380952381873e+02,6.146407499909400940e-02
5.802876984126984325e+02,6.075286865234375000e-02
5.902926587301587915e+02,6.000500172376632690e-02
6.002976190476190368e+02,5.922662839293479919e-02
6.103025793650793958e+02,5.858791992068290710e-02
6.203075396825397547e+02,5.781178548932075500e-02
6.303125000000000000e+02,5.711353570222854614e-02
6.403174603174603590e+02,5.648487433791160583e-02
6.503224206349207179e+02,5.582772195339202881e-02
6.603273809523809632e+02,5.511757731437683105e-02
6.703323412698413222e+02,5.454662814736366272e-02
6.803373015873016811e+02,5.384841188788414001e-02
6.903422619047619264e+02,5.331762507557868958e-02
7.003472222222222854e+02,5.261490494012832642e-02
7.103521825396825307e+02,5.201340839266777039e-02
7.203571428571428896e+02,5.152297392487525940e-02
7.303621031746032486e+02,5.083175003528594971e-02
7.403670634920634939e+02,5.029070377349853516e-02
7.503720238095238528e+02,4.974154382944107056e-02
7.603769841269842118e+02,4.915636032819747925e-02
7.703819444444444571e+02,4.859796166419982910e-02
7.803869047619048160e+02,4.826248064637184143e-02
7.903918650793651750e+02,4.768233001232147217e-02
8.003968253968254203e+02,4.709973186254501343e-02
8.104017857142857792e+02,4.653235524892807007e-02
8.204067460317461382e+02,4.612622782588005066e-02
8.304117063492063835e+02,4.556388407945632935e-02
8.404166666666667425e+02,4.511123895645141602e-02
8.504216269841269877e+02,4.464849829673767090e-02
8.604265873015873467e+02,4.417161270976066589e-02
8.704315476190477057e+02,4.376242682337760925e-02
8.804365079365079509e+02,4.322995617985725403e-02
8.904414682539683099e+02,4.289127513766288757e-02
9.004464285714286689e+02,4.233599081635475159e-02
9.104513888888889142e+02,4.201694205403327942e-02
9.204563492063492731e+02,4.147090390324592590e-02
9.304613095238096321e+02,4.113071039319038391e-02
9.404662698412698774e+02,4.062294214963912964e-02
9.504712301587302363e+02,4.027880355715751648e-02
