# Iterations, accuracy
0.000000000000000000e+00,5.945500135421752930e-01
3.230769230769230853e+04,6.604399681091308594e-01
6.461538461538461706e+04,8.368099927902221680e-01
9.692307692307692196e+04,8.856099843978881836e-01
1.292307692307692341e+05,9.051100015640258789e-01
1.615384615384615317e+05,9.156699776649475098e-01
1.938461538461538439e+05,9.213699698448181152e-01
2.261538461538461561e+05,9.245599508285522461e-01
2.584615384615384683e+05,9.262699484825134277e-01
2.907692307692307513e+05,9.275099635124206543e-01
3.230769230769230635e+05,9.288100004196166992e-01
3.553846153846153757e+05,9.298599958419799805e-01
3.876923076923076878e+05,9.300400018692016602e-01
4.200000000000000000e+05,9.301799535751342773e-01
