# Iterations, training_loss
0.000000000000000000e+00,6.952641904354095459e-02
1.935483870967741950e+03,1.886043138802051544e-02
3.870967741935483900e+03,6.361326202750205994e-03
5.806451612903225396e+03,3.591523738577961922e-03
7.741935483870967801e+03,3.419300308451056480e-03
9.677419354838710206e+03,1.998612890020012856e-03
1.161290322580645079e+04,1.072855899110436440e-03
1.354838709677419320e+04,4.636629601009190083e-04
1.548387096774193560e+04,1.955003826878964901e-04
1.741935483870967801e+04,8.813408203423023224e-05
1.935483870967742041e+04,7.697984983678907156e-05
2.129032258064516282e+04,4.601539330906234682e-05
2.322580645161290158e+04,3.014505819010082632e-05
2.516129032258064399e+04,2.121862780768424273e-05
2.709677419354838639e+04,7.028415893728379160e-06
2.903225806451612880e+04,7.712143997196108103e-06
3.096774193548387120e+04,5.611798769677989185e-06
3.290322580645161361e+04,3.862255198328057304e-06
3.483870967741935601e+04,2.202634050263441168e-06
3.677419354838709842e+04,1.831303279686835594e-06
3.870967741935484082e+04,1.462676436858600937e-06
4.064516129032258323e+04,1.210362597703351639e-06
4.258064516129032563e+04,9.646248599892714992e-07
4.451612903225806804e+04,9.215032719112059567e-07
4.645161290322580317e+04,4.504317701048421441e-07
4.838709677419354557e+04,6.596972639272280503e-07
5.032258064516128798e+04,6.031404495843162294e-07
5.225806451612903038e+04,5.446196951197634917e-07
5.419354838709677279e+04,4.848890853281773161e-07
5.612903225806451519e+04,4.449636890058172867e-07
5.806451612903225760e+04,3.845051139705901733e-07
6.000000000000000000e+04,3.571020670278812759e-07
