# Iterations, training_loss
0.000000000000000000e+00,1.722931303083896637e-02
1.923076923076923094e+03,4.479474388062953949e-03
3.846153846153846189e+03,2.023053588345646858e-03
5.769230769230769511e+03,1.088417251594364643e-03
7.692307692307692378e+03,4.679590929299592972e-04
9.615384615384615245e+03,4.548520373646169901e-04
1.153846153846153902e+04,4.594259080477058887e-04
1.346153846153846098e+04,3.689134900923818350e-04
1.538461538461538476e+04,3.471168747637420893e-04
1.730769230769230853e+04,3.087226650677621365e-04
1.923076923076923049e+04,3.182006767019629478e-04
2.115384615384615245e+04,3.016683913301676512e-04
2.307692307692307804e+04,3.059360315091907978e-04
2.500000000000000000e+04,3.027806815225630999e-04
2.692307692307692196e+04,3.013823006767779589e-04
2.884615384615384755e+04,3.007527848239988089e-04
3.076923076923076951e+04,3.004565078299492598e-04
3.269230769230769147e+04,3.002449520863592625e-04
3.461538461538461706e+04,3.002111625391989946e-04
3.653846153846153902e+04,3.001755976583808661e-04
3.846153846153846098e+04,3.001434379257261753e-04
4.038461538461538294e+04,3.001211734954267740e-04
4.230769230769230489e+04,3.001047007273882627e-04
4.423076923076923413e+04,3.000921569764614105e-04
4.615384615384615608e+04,3.000405849888920784e-04
4.807692307692307804e+04,3.000457654707133770e-04
5.000000000000000000e+04,3.000677097588777542e-04
5.192307692307692196e+04,3.000621509272605181e-04
5.384615384615384392e+04,3.000574943143874407e-04
5.576923076923077315e+04,3.000534488819539547e-04
5.769230769230769511e+04,3.000499564222991467e-04
5.961538461538461706e+04,3.000467841047793627e-04
6.153846153846153902e+04,3.000441065523773432e-04
6.346153846153846098e+04,3.000416618306189775e-04
6.538461538461538294e+04,3.000389551743865013e-04
6.730769230769231217e+04,3.000355500262230635e-04
6.923076923076923413e+04,3.000357537530362606e-04
7.115384615384615608e+04,3.000341239385306835e-04
7.307692307692307804e+04,3.000299038831144571e-04
7.500000000000000000e+04,3.000258875545114279e-04
