# Iterations, training_loss
0.000000000000000000e+00,6.110506234335844056e-08
8.333333333333333940e+03,3.934968462182553139e-10
1.666666666666666788e+04,2.036594365373289861e-10
2.500000000000000000e+04,2.056384507120867511e-10
3.333333333333333576e+04,6.791402856753947503e-11
4.166666666666667152e+04,1.269029464845417010e-10
5.000000000000000000e+04,1.065720151016691375e-10
5.833333333333333576e+04,4.552407756319709620e-11
6.666666666666667152e+04,4.535568795538402753e-11
7.500000000000000000e+04,4.979419654382866156e-11
8.333333333333334303e+04,5.322565999055228758e-11
9.166666666666667152e+04,4.848917101174521349e-11
1.000000000000000000e+05,4.378304316321468548e-11
1.083333333333333430e+05,3.995193759154247459e-11
1.166666666666666715e+05,3.661859357406704873e-11
1.250000000000000146e+05,3.394780290211230067e-11
1.333333333333333430e+05,3.165316272979445955e-11
1.416666666666666861e+05,2.950770183751671993e-11
1.500000000000000000e+05,2.783490105073838095e-11
1.583333333333333430e+05,2.633679038743785839e-11
1.666666666666666861e+05,2.492438373746796998e-11
1.750000000000000000e+05,2.378689606397088596e-11
1.833333333333333430e+05,2.273783591966171969e-11
1.916666666666666861e+05,2.170194406125869335e-11
2.000000000000000000e+05,2.086858810756986315e-11
